ticket_id,trip_id,sold_at,payment_method,fare_kzt,passenger_type
516,7067,2025-03-31T17:47:09,qr,62.0,adult
517,8633,2025-05-20T00:32:09,cash,90.0,adult
518,6790,2025-08-15T00:13:09,card,100.0,adult
519,9093,2025-05-27T23:01:09,card,62.0,adult
520,5854,2025-05-03T21:04:09,card,74.0,adult
521,1474,2025-05-07T18:47:09,card,119.0,adult
522,1909,2025-08-10T20:46:09,card,104.0,adult
523,9540,2025-05-20T22:37:09,card,90.0,adult
524,817,2025-06-22T21:21:09,cash,92.0,adult
525,5465,2025-08-20T06:02:09,card,86.0,student
526,2436,2025-08-22T16:03:09,qr,110.0,student
527,9077,2025-04-26T16:07:09,card,77.0,student
528,3243,2025-07-24T11:07:09,card,79.0,adult
529,9160,2025-06-17T00:39:09,card,84.0,adult
530,2251,2025-06-16T13:17:09,card,96.0,adult
531,7301,2025-05-23T04:37:09,card,120.0,adult
532,2310,2025-09-16T22:54:09,card,54.0,adult
533,5605,2025-09-15T03:57:09,card,89.0,adult
534,7301,2025-08-11T18:13:09,qr,70.0,adult
535,1850,2025-05-21T16:55:09,card,108.0,adult
536,5455,2025-07-30T02:20:09,card,69.0,adult
537,8553,2025-07-18T06:48:09,cash,120.0,student
538,3003,2025-06-22T14:47:09,card,100.0,adult
539,635,2025-07-14T18:56:09,card,120.0,adult
540,2830,2025-09-21T09:03:09,card,89.0,adult
541,4745,2025-07-08T00:06:09,card,80.0,student
542,1719,2025-08-28T20:23:09,card,99.0,student
543,9670,2025-09-13T20:05:09,card,88.0,adult
544,8302,2025-07-02T19:01:09,card,89.0,adult
545,6081,2025-05-06T15:27:09,card,117.0,student
546,5712,2025-03-28T22:28:09,card,71.0,adult
547,9542,2025-07-15T16:43:09,card,100.0,adult
548,7975,2025-05-31T00:18:09,card,113.0,senior
549,8278,2025-06-27T17:32:09,card,83.0,student
550,4542,2025-06-29T01:37:09,card,127.0,student
551,64,2025-08-10T20:05:09,card,57.0,adult
552,1021,2025-07-25T10:48:09,cash,83.0,adult
553,8840,2025-06-09T06:08:09,card,74.0,adult
554,9877,2025-07-04T01:17:09,card,52.0,senior
555,1121,2025-06-15T02:32:09,qr,107.0,adult
556,499,2025-04-05T02:30:09,qr,118.0,adult
557,2819,2025-05-13T04:23:09,card,102.0,student
558,4410,2025-05-05T05:10:09,cash,109.0,student
559,2183,2025-09-05T06:45:09,cash,92.0,adult
560,7022,2025-06-25T15:34:09,cash,61.0,adult
561,10698,2025-05-31T11:09:09,card,79.0,adult
562,7974,2025-06-09T23:25:09,card,90.0,adult
563,3990,2025-08-07T04:56:09,qr,82.0,adult
564,5782,2025-08-20T03:02:09,cash,106.0,student
565,11351,2025-04-21T01:38:09,cash,50.0,adult
566,9587,2025-04-01T02:40:09,card,146.0,adult
567,1856,2025-08-11T23:43:09,card,77.0,adult
568,5756,2025-09-18T10:17:09,cash,110.0,adult
569,993,2025-04-16T02:49:09,card,90.0,student
570,10030,2025-08-13T07:47:09,card,72.0,adult
571,8334,2025-05-12T14:17:09,card,87.0,adult
572,2963,2025-04-10T22:08:09,qr,95.0,student
573,8954,2025-09-15T04:58:09,card,143.0,adult
574,5671,2025-09-11T15:04:09,card,76.0,student
575,9555,2025-04-05T17:30:09,card,92.0,senior
576,372,2025-09-04T19:56:09,card,75.0,adult
577,5151,2025-05-05T07:59:09,cash,102.0,student
578,6938,2025-04-04T20:47:09,qr,71.0,adult
579,1256,2025-04-17T21:21:09,card,97.0,adult
580,4831,2025-08-08T21:24:09,card,72.0,adult
581,8866,2025-07-14T18:44:09,cash,92.0,adult
582,8175,2025-04-15T17:37:09,cash,73.0,student
583,1267,2025-06-21T21:57:09,card,95.0,adult
584,8909,2025-05-22T09:18:09,card,68.0,adult
585,8707,2025-08-23T05:48:09,qr,133.0,adult
586,5197,2025-06-14T10:54:09,card,90.0,adult
587,9833,2025-07-06T04:18:09,card,50.0,adult
588,7302,2025-09-09T11:03:09,qr,120.0,student
589,11995,2025-04-15T19:44:09,card,76.0,adult
590,8785,2025-07-11T19:38:09,card,121.0,adult
591,11982,2025-07-27T04:52:09,qr,77.0,adult
592,10042,2025-05-29T17:06:09,cash,60.0,adult
593,4023,2025-07-20T21:11:09,card,82.0,adult
594,1262,2025-08-28T13:40:09,qr,93.0,adult
595,7562,2025-05-22T11:07:09,cash,59.0,adult
596,6575,2025-07-30T06:14:09,card,92.0,adult
597,11832,2025-09-09T23:46:09,card,91.0,student
598,11098,2025-08-12T16:37:09,card,67.0,student
599,45,2025-06-25T05:23:09,cash,59.0,student
600,3409,2025-04-02T03:00:09,qr,90.0,adult
601,6156,2025-08-18T16:41:09,cash,114.0,adult
602,7544,2025-05-25T06:43:09,cash,83.0,adult
603,4781,2025-08-17T05:36:09,cash,102.0,student
604,3388,2025-05-14T22:00:09,cash,86.0,adult
605,5427,2025-09-02T02:24:09,card,94.0,senior
606,9647,2025-04-05T04:02:09,card,117.0,adult
607,11291,2025-05-29T18:43:09,qr,90.0,adult
608,8921,2025-09-05T01:02:09,card,98.0,student
609,1951,2025-05-18T02:57:09,card,55.0,student
610,11395,2025-08-20T07:00:09,card,70.0,adult
611,6376,2025-03-28T10:16:09,qr,62.0,adult
612,8388,2025-07-23T15:39:09,cash,97.0,student
613,8134,2025-09-16T23:27:09,qr,75.0,student
614,5870,2025-07-21T10:57:09,card,103.0,adult
615,6343,2025-04-13T19:43:09,card,71.0,student
616,6494,2025-07-15T04:59:09,card,77.0,adult
617,1575,2025-08-09T00:49:09,card,106.0,student
618,9353,2025-05-16T13:18:09,card,91.0,adult
619,3755,2025-09-20T02:40:09,card,82.0,adult
620,8855,2025-06-19T13:25:09,card,93.0,adult
621,317,2025-08-30T07:03:09,qr,103.0,student
622,1414,2025-07-26T00:10:09,card,69.0,student
623,3197,2025-04-24T06:22:09,card,76.0,adult
624,3590,2025-06-18T07:23:09,cash,104.0,adult
625,1246,2025-08-08T01:21:09,cash,66.0,adult
626,8190,2025-08-28T16:19:09,cash,116.0,student
627,794,2025-09-01T17:38:09,qr,89.0,student
628,1211,2025-05-26T18:40:09,card,91.0,adult
629,7381,2025-07-14T10:57:09,card,106.0,adult
630,7919,2025-05-20T09:58:09,card,92.0,adult
631,7858,2025-06-19T14:23:09,cash,60.0,senior
632,10362,2025-05-30T06:33:09,card,86.0,adult
633,9465,2025-07-03T05:31:09,qr,94.0,student
634,4413,2025-09-13T21:28:09,card,106.0,adult
635,7718,2025-06-12T23:19:09,card,66.0,adult
636,2617,2025-07-14T03:58:09,card,72.0,student
637,9877,2025-06-09T21:12:09,card,63.0,adult
638,10249,2025-04-18T00:50:09,card,87.0,adult
639,6676,2025-09-13T17:08:09,cash,85.0,adult
640,5779,2025-04-07T09:48:09,card,72.0,student
641,7454,2025-08-25T08:28:09,card,93.0,adult
642,9988,2025-04-06T03:21:09,card,50.0,student
643,10952,2025-06-22T23:23:09,cash,83.0,adult
644,938,2025-05-06T02:40:09,qr,104.0,adult
645,7219,2025-04-14T00:19:09,cash,103.0,adult
646,2542,2025-06-10T09:33:09,card,117.0,adult
647,746,2025-07-19T00:36:09,card,110.0,adult
648,13,2025-08-10T15:43:09,cash,94.0,student
649,1144,2025-09-10T10:22:09,card,64.0,adult
650,5378,2025-05-25T22:30:09,card,80.0,adult
651,10279,2025-09-13T05:06:09,card,81.0,adult
652,10586,2025-05-15T14:14:09,card,115.0,adult
653,9361,2025-05-05T18:30:09,card,110.0,student
654,7744,2025-06-21T13:05:09,card,70.0,adult
655,7322,2025-05-15T21:34:09,card,136.0,student
656,215,2025-09-17T05:22:09,card,87.0,student
657,9867,2025-08-20T10:36:09,card,78.0,adult
658,297,2025-04-07T19:40:09,card,79.0,adult
659,9463,2025-09-03T01:57:09,cash,61.0,senior
660,8644,2025-05-28T19:33:09,card,75.0,adult
661,3178,2025-04-12T06:17:09,card,126.0,adult
662,1114,2025-08-21T20:13:09,cash,111.0,student
663,10571,2025-09-09T16:39:09,qr,94.0,adult
664,2644,2025-04-13T00:15:09,card,114.0,student
665,6388,2025-04-27T22:01:09,cash,83.0,adult
666,8382,2025-05-04T01:12:09,card,100.0,adult
667,5551,2025-07-23T03:12:09,card,103.0,adult
668,2986,2025-06-05T11:49:09,card,123.0,adult
669,5893,2025-05-02T06:13:09,cash,106.0,adult
670,5883,2025-08-20T07:57:09,qr,62.0,adult
671,5316,2025-04-19T16:46:09,card,117.0,adult
672,4744,2025-04-17T01:54:09,card,86.0,student
673,632,2025-08-24T06:07:09,card,77.0,adult
674,4126,2025-06-27T11:46:09,card,50.0,adult
675,4389,2025-08-04T15:09:09,card,56.0,adult
676,3032,2025-03-28T22:31:09,cash,97.0,adult
677,1309,2025-09-05T09:16:09,card,77.0,senior
678,4891,2025-06-26T12:42:09,cash,69.0,adult
679,11078,2025-05-26T04:15:09,cash,95.0,student
680,2194,2025-04-10T11:33:09,card,90.0,adult
681,8336,2025-06-23T19:12:09,card,83.0,student
682,11457,2025-05-21T19:35:09,cash,50.0,adult
683,11541,2025-06-01T23:06:09,qr,78.0,adult
684,3797,2025-04-09T10:54:09,card,64.0,adult
685,1642,2025-06-20T15:32:09,cash,97.0,student
686,8748,2025-04-16T16:18:09,card,77.0,student
687,3653,2025-04-24T11:14:09,cash,74.0,student
688,3512,2025-04-01T08:55:09,card,131.0,adult
689,8677,2025-04-28T16:15:09,card,74.0,senior
690,3147,2025-09-09T17:23:09,qr,100.0,adult
691,6225,2025-09-11T16:33:09,card,52.0,adult
692,5793,2025-07-04T13:29:09,card,93.0,adult
693,10132,2025-03-27T08:16:09,qr,101.0,adult
694,8791,2025-04-11T12:16:09,cash,73.0,adult
695,4420,2025-06-12T02:14:09,card,87.0,adult
696,48,2025-08-01T19:15:09,card,89.0,student
697,2991,2025-03-26T15:22:09,card,100.0,adult
698,2054,2025-08-11T12:03:09,cash,102.0,adult
699,9422,2025-03-30T04:16:09,card,99.0,senior
700,9292,2025-05-04T17:34:09,cash,93.0,adult
701,496,2025-09-16T10:21:09,card,75.0,adult
702,4236,2025-03-31T14:43:09,card,62.0,adult
703,1795,2025-08-17T22:18:09,card,131.0,adult
704,10265,2025-07-30T02:02:09,card,97.0,adult
705,8666,2025-08-29T15:57:09,qr,68.0,adult
706,1599,2025-05-11T21:42:09,qr,124.0,adult
707,8326,2025-04-29T14:28:09,card,64.0,adult
708,9756,2025-06-27T23:39:09,card,89.0,student
709,784,2025-08-22T00:08:09,card,83.0,adult
710,7466,2025-04-14T06:01:09,cash,105.0,senior
711,6317,2025-06-29T22:15:09,card,87.0,student
712,2022,2025-05-22T10:54:09,card,82.0,adult
713,11040,2025-06-08T10:36:09,card,107.0,adult
714,149,2025-06-05T08:57:09,card,70.0,student
715,5899,2025-08-14T00:21:09,card,75.0,adult
716,10577,2025-05-03T18:47:09,cash,81.0,adult
717,3737,2025-06-24T20:42:09,cash,86.0,adult
718,3467,2025-07-17T08:43:09,cash,50.0,adult
719,8730,2025-07-08T01:46:09,card,95.0,adult
720,2897,2025-05-30T08:08:09,card,80.0,adult
721,6041,2025-09-17T23:53:09,qr,133.0,student
722,2207,2025-06-04T01:42:09,qr,56.0,adult
723,817,2025-08-15T06:40:09,card,76.0,student
724,4261,2025-07-27T02:31:09,qr,57.0,student
725,1702,2025-09-21T12:28:09,cash,94.0,adult
726,6287,2025-07-31T00:19:09,cash,108.0,adult
727,5894,2025-05-21T12:28:09,card,116.0,student
728,5733,2025-07-10T02:16:09,card,111.0,adult
729,11616,2025-08-08T23:05:09,card,78.0,adult
730,10215,2025-07-11T07:58:09,cash,92.0,student
731,5205,2025-08-27T08:45:09,card,71.0,adult
732,2369,2025-06-19T05:04:09,card,117.0,student
733,2478,2025-05-29T13:37:09,card,87.0,adult
734,8959,2025-07-02T10:14:09,qr,119.0,student
735,10124,2025-04-02T21:56:09,qr,88.0,adult
736,10911,2025-07-07T22:33:09,card,99.0,adult
737,11120,2025-08-07T06:39:09,card,78.0,adult
738,443,2025-04-04T12:42:09,card,95.0,adult
739,9964,2025-09-05T06:30:09,card,106.0,adult
740,9015,2025-09-14T16:16:09,cash,84.0,adult
741,1993,2025-04-17T17:31:09,card,78.0,student
742,3294,2025-05-08T05:19:09,card,86.0,adult
743,11640,2025-07-24T11:56:09,card,80.0,student
744,5373,2025-04-06T08:20:09,cash,98.0,adult
745,8347,2025-06-29T11:01:09,card,128.0,adult
746,733,2025-07-24T03:34:09,card,53.0,adult
747,7683,2025-05-23T21:11:09,card,63.0,adult
748,3533,2025-05-06T00:08:09,card,90.0,adult
749,9305,2025-06-22T02:48:09,cash,100.0,adult
750,1346,2025-08-21T11:31:09,cash,62.0,student
751,11932,2025-05-11T05:23:09,card,111.0,adult
752,2795,2025-04-02T20:49:09,card,108.0,adult
753,4899,2025-08-18T01:27:09,card,120.0,adult
754,394,2025-09-12T15:08:09,cash,98.0,adult
755,1158,2025-09-15T05:59:09,card,115.0,adult
756,11267,2025-07-14T21:53:09,cash,107.0,adult
757,8421,2025-07-13T14:13:09,card,121.0,senior
758,10744,2025-06-19T01:39:09,cash,79.0,adult
759,10144,2025-04-16T09:51:09,card,106.0,adult
760,7812,2025-08-31T22:31:09,card,81.0,student
761,7757,2025-08-12T13:44:09,card,89.0,adult
762,3903,2025-06-21T23:12:09,card,50.0,adult
763,8407,2025-07-02T08:09:09,card,84.0,adult
764,11320,2025-07-25T09:50:09,cash,95.0,adult
765,2803,2025-05-22T23:01:09,card,92.0,adult
766,11662,2025-08-20T03:36:09,card,100.0,adult
767,6277,2025-06-28T20:50:09,cash,105.0,student
768,9535,2025-04-12T20:31:09,card,75.0,student
769,4259,2025-07-02T05:10:09,cash,121.0,adult
770,8180,2025-05-30T14:24:09,card,56.0,adult
771,6679,2025-06-10T17:16:09,cash,96.0,adult
772,3946,2025-05-21T21:16:09,card,50.0,student
773,325,2025-08-30T06:08:09,card,118.0,adult
774,10600,2025-06-22T06:33:09,cash,76.0,adult
775,8324,2025-07-07T11:36:09,card,124.0,adult
776,5999,2025-06-15T13:31:09,card,52.0,senior
777,6580,2025-08-05T11:05:09,card,127.0,adult
778,7589,2025-07-14T15:59:09,qr,87.0,student
779,312,2025-06-06T21:25:09,cash,80.0,student
780,2079,2025-04-18T16:41:09,card,84.0,adult
781,11880,2025-09-20T01:07:09,card,118.0,student
782,258,2025-07-23T23:57:09,qr,57.0,student
783,1320,2025-04-09T13:30:09,qr,104.0,adult
784,11851,2025-07-07T01:46:09,qr,110.0,adult
785,9418,2025-09-20T06:56:09,card,89.0,adult
786,7458,2025-05-13T22:11:09,cash,82.0,adult
787,11018,2025-04-23T01:41:09,card,88.0,student
788,8224,2025-06-22T09:00:09,cash,81.0,adult
789,1058,2025-07-29T16:15:09,card,68.0,student
790,605,2025-07-30T04:49:09,card,101.0,adult
791,10533,2025-09-04T05:59:09,card,104.0,adult
792,5058,2025-03-30T11:46:09,cash,86.0,adult
793,4238,2025-06-03T17:17:09,card,84.0,student
794,3412,2025-05-16T04:49:09,cash,99.0,student
795,9590,2025-08-09T15:46:09,qr,92.0,adult
796,10028,2025-07-08T19:22:09,card,72.0,adult
797,7455,2025-06-01T16:17:09,card,50.0,adult
798,5827,2025-05-14T06:43:09,cash,86.0,adult
799,7102,2025-06-26T05:30:09,qr,80.0,student
800,4615,2025-06-07T15:19:09,card,65.0,adult
801,4383,2025-07-31T05:27:09,card,111.0,adult
802,1775,2025-05-06T22:47:09,card,62.0,adult
803,5608,2025-04-27T11:32:09,qr,74.0,adult
804,4603,2025-06-01T02:17:09,card,108.0,student
805,3394,2025-06-07T03:28:09,qr,108.0,adult
806,4345,2025-06-16T10:00:09,cash,53.0,adult
807,8418,2025-05-12T17:28:09,card,88.0,senior
808,9445,2025-08-19T03:14:09,card,76.0,adult
809,9654,2025-04-27T19:03:09,qr,127.0,adult
810,10171,2025-08-15T06:41:09,qr,126.0,adult
811,11803,2025-07-05T03:22:09,qr,76.0,adult
812,4551,2025-09-12T15:03:09,card,77.0,adult
813,10732,2025-08-08T00:56:09,card,91.0,adult
814,4924,2025-09-04T06:52:09,card,111.0,adult
815,9936,2025-06-01T06:01:09,card,102.0,adult
816,11703,2025-05-12T16:59:09,card,68.0,adult
817,9405,2025-06-19T23:50:09,cash,112.0,senior
818,4539,2025-08-15T16:13:09,card,83.0,adult
819,4520,2025-05-11T14:01:09,card,65.0,adult
820,7544,2025-05-03T19:23:09,card,121.0,adult
821,11983,2025-04-07T02:41:09,cash,116.0,adult
822,1618,2025-08-13T08:37:09,cash,67.0,student
823,3091,2025-04-29T20:37:09,qr,104.0,adult
824,5147,2025-09-04T13:54:09,card,116.0,adult
825,9694,2025-08-28T22:46:09,card,110.0,adult
826,2900,2025-09-06T21:58:09,cash,78.0,student
827,5439,2025-05-18T07:23:09,card,69.0,adult
828,2915,2025-06-29T05:16:09,card,81.0,student
829,8494,2025-05-10T16:34:09,cash,78.0,adult
830,2809,2025-08-23T03:03:09,card,50.0,adult
831,1157,2025-05-28T06:54:09,qr,98.0,student
832,5697,2025-06-25T19:44:09,card,64.0,student
833,17,2025-04-30T23:57:09,cash,82.0,adult
834,3530,2025-06-05T09:51:09,card,107.0,adult
835,11599,2025-05-30T06:17:09,cash,108.0,adult
836,9802,2025-08-15T11:16:09,cash,104.0,adult
837,7537,2025-04-25T03:29:09,card,109.0,adult
838,5385,2025-07-26T20:11:09,qr,108.0,adult
839,9709,2025-07-29T00:50:09,card,111.0,adult
840,659,2025-08-10T15:00:09,card,85.0,adult
841,5216,2025-07-11T12:58:09,card,85.0,adult
842,5264,2025-07-08T02:29:09,card,56.0,adult
843,202,2025-09-01T05:37:09,cash,85.0,student
844,1191,2025-09-03T15:03:09,cash,57.0,adult
845,5178,2025-09-04T16:48:09,card,70.0,student
846,1766,2025-03-26T15:47:09,qr,121.0,student
847,11874,2025-06-20T19:55:09,qr,69.0,adult
848,1624,2025-08-25T18:22:09,card,97.0,adult
849,351,2025-07-27T22:45:09,qr,54.0,student
850,9514,2025-08-09T23:57:09,cash,120.0,adult
851,4866,2025-05-08T10:42:09,cash,119.0,adult
852,5155,2025-07-13T09:26:09,cash,58.0,adult
853,3190,2025-05-17T17:17:09,card,113.0,adult
854,12,2025-08-14T13:47:09,card,75.0,adult
855,8612,2025-06-24T07:38:09,qr,68.0,student
856,6141,2025-05-18T10:05:09,cash,82.0,adult
857,4760,2025-06-01T06:27:09,cash,88.0,adult
858,2415,2025-05-17T11:07:09,cash,118.0,adult
859,1626,2025-07-10T06:16:09,cash,84.0,student
860,8609,2025-07-21T06:40:09,card,100.0,student
861,806,2025-06-10T11:54:09,card,94.0,adult
862,11300,2025-08-08T15:39:09,cash,77.0,adult
863,6433,2025-07-09T20:44:09,card,69.0,student
864,2045,2025-09-06T16:01:09,card,108.0,adult
865,10620,2025-08-14T10:25:09,cash,138.0,student
866,3318,2025-05-25T21:55:09,card,83.0,adult
867,3588,2025-06-21T12:27:09,qr,71.0,adult
868,8548,2025-09-19T07:18:09,qr,87.0,adult
869,1455,2025-05-05T15:12:09,cash,112.0,adult
870,7589,2025-08-30T04:42:09,cash,81.0,adult
871,3292,2025-08-28T04:21:09,card,71.0,adult
872,9940,2025-09-13T18:27:09,qr,83.0,adult
873,5581,2025-05-14T16:40:09,card,87.0,adult
874,7791,2025-05-18T13:21:09,card,88.0,adult
875,5539,2025-09-20T03:03:09,card,112.0,adult
876,2292,2025-05-13T00:03:09,card,105.0,adult
877,3859,2025-06-15T12:48:09,qr,92.0,adult
878,10025,2025-04-06T20:19:09,card,54.0,adult
879,6120,2025-08-23T23:57:09,cash,50.0,student
880,1930,2025-03-29T13:24:09,qr,87.0,adult
881,810,2025-06-08T17:20:09,card,89.0,adult
882,1006,2025-09-14T23:35:09,cash,105.0,student
883,9780,2025-08-21T08:02:09,card,125.0,adult
884,11275,2025-08-07T22:05:09,qr,84.0,adult
885,6036,2025-08-11T03:41:09,card,78.0,adult
886,7006,2025-05-26T20:19:09,cash,62.0,senior
887,6224,2025-09-17T02:09:09,card,113.0,senior
888,3974,2025-05-18T09:32:09,card,80.0,adult
889,9216,2025-07-03T05:40:09,card,86.0,adult
890,3077,2025-09-01T07:23:09,cash,105.0,adult
891,8811,2025-05-14T07:35:09,qr,65.0,adult
892,1017,2025-07-27T09:34:09,cash,71.0,adult
893,6951,2025-05-11T04:42:09,cash,79.0,adult
894,6720,2025-04-16T22:10:09,card,66.0,adult
895,1586,2025-04-12T08:28:09,card,60.0,adult
896,10444,2025-04-01T18:37:09,qr,93.0,adult
897,2259,2025-07-11T06:47:09,card,98.0,adult
898,8160,2025-04-09T19:20:09,card,101.0,adult
899,5722,2025-06-27T09:17:09,card,111.0,adult
900,9145,2025-05-24T20:54:09,card,113.0,adult
901,5219,2025-07-29T20:29:09,card,86.0,adult
902,7182,2025-04-11T22:14:09,card,95.0,adult
903,8866,2025-08-26T06:30:09,card,105.0,student
904,119,2025-06-30T05:28:09,qr,93.0,adult
905,2546,2025-05-31T21:26:09,cash,110.0,adult
906,5342,2025-09-08T12:26:09,cash,73.0,student
907,4302,2025-07-07T19:37:09,card,93.0,adult
908,430,2025-06-22T17:23:09,card,127.0,adult
909,7640,2025-06-05T20:57:09,cash,73.0,adult
910,976,2025-09-10T08:40:09,card,72.0,adult
911,9126,2025-07-22T05:46:09,card,86.0,student
912,2109,2025-07-29T15:44:09,cash,103.0,adult
913,7213,2025-04-30T11:37:09,qr,50.0,adult
914,10673,2025-08-06T15:35:09,card,61.0,student
915,4359,2025-06-10T17:08:09,card,127.0,adult
916,2582,2025-04-29T03:57:09,card,122.0,adult
917,2750,2025-09-18T03:07:09,card,104.0,adult
918,5422,2025-06-27T13:22:09,card,108.0,adult
919,3528,2025-08-12T09:10:09,card,86.0,adult
920,10518,2025-04-13T20:40:09,qr,88.0,student
921,10094,2025-09-18T13:32:09,card,85.0,adult
922,8138,2025-04-21T22:09:09,qr,72.0,student
923,4140,2025-04-14T19:28:09,qr,67.0,adult
924,1592,2025-04-19T22:17:09,card,96.0,senior
925,2778,2025-06-02T15:45:09,card,68.0,adult
926,5549,2025-07-21T05:06:09,card,80.0,adult
927,9787,2025-06-14T16:47:09,card,92.0,adult
928,9252,2025-06-30T10:41:09,card,63.0,adult
929,11739,2025-06-03T18:43:09,card,120.0,adult
930,5327,2025-04-26T15:56:09,card,76.0,student
931,6633,2025-05-20T00:26:09,card,91.0,adult
932,2610,2025-08-31T06:47:09,card,99.0,adult
933,8272,2025-04-21T04:25:09,cash,116.0,adult
934,7723,2025-05-05T16:56:09,card,114.0,senior
935,832,2025-06-21T23:55:09,qr,111.0,adult
936,4891,2025-07-08T02:13:09,qr,72.0,adult
937,11190,2025-05-31T21:20:09,cash,77.0,adult
938,6166,2025-04-08T15:13:09,card,66.0,adult
939,5238,2025-08-04T00:44:09,qr,101.0,student
940,1500,2025-06-26T22:11:09,card,77.0,adult
941,9520,2025-08-21T09:09:09,qr,62.0,adult
942,10861,2025-09-06T17:27:09,card,57.0,adult
943,10871,2025-03-29T11:41:09,card,116.0,senior
944,11053,2025-07-30T10:11:09,cash,50.0,student
945,11349,2025-07-20T07:38:09,cash,135.0,student
946,3639,2025-06-22T20:53:09,card,110.0,adult
947,9084,2025-06-03T07:44:09,cash,73.0,student
948,3512,2025-08-07T23:58:09,card,84.0,adult
949,4346,2025-04-03T13:44:09,card,92.0,student
950,2048,2025-05-09T23:26:09,card,90.0,senior
951,510,2025-07-07T12:14:09,card,83.0,adult
952,7030,2025-08-31T12:51:09,card,86.0,adult
953,955,2025-09-19T01:03:09,cash,116.0,adult
954,2389,2025-04-30T11:36:09,cash,114.0,senior
955,2294,2025-06-23T23:47:09,card,111.0,student
956,7374,2025-08-12T03:03:09,card,109.0,student
957,5959,2025-06-10T13:56:09,qr,73.0,adult
958,11349,2025-04-07T07:44:09,card,74.0,adult
959,7890,2025-06-24T23:03:09,card,87.0,adult
960,2171,2025-03-31T23:07:09,qr,88.0,adult
961,3031,2025-07-11T18:27:09,qr,77.0,student
962,2711,2025-05-29T23:05:09,qr,101.0,student
963,5472,2025-07-29T19:40:09,card,103.0,adult
964,1095,2025-04-17T07:34:09,card,65.0,adult
965,5114,2025-05-18T15:32:09,card,110.0,adult
966,3780,2025-08-04T02:13:09,card,92.0,adult
967,1254,2025-09-09T21:09:09,card,101.0,adult
968,10580,2025-04-16T10:30:09,card,113.0,senior
969,4132,2025-05-23T07:16:09,card,107.0,adult
970,192,2025-04-24T17:23:09,card,103.0,adult
971,8838,2025-05-07T03:58:09,cash,110.0,adult
972,7636,2025-08-08T23:42:09,card,82.0,student
973,4211,2025-07-04T22:35:09,card,110.0,adult
974,4609,2025-06-09T06:14:09,card,70.0,adult
975,2389,2025-08-04T18:55:09,card,81.0,adult
976,3811,2025-09-03T11:54:09,card,54.0,adult
977,1978,2025-08-29T03:44:09,cash,117.0,adult
978,2067,2025-06-09T21:16:09,cash,87.0,adult
979,4667,2025-05-28T10:15:09,card,78.0,adult
980,9993,2025-08-14T09:09:09,cash,93.0,student
981,2064,2025-09-07T21:26:09,cash,92.0,student
982,9874,2025-04-08T21:59:09,cash,50.0,student
983,9944,2025-04-09T08:20:09,qr,96.0,adult
984,491,2025-07-19T22:47:09,cash,118.0,adult
985,3308,2025-07-18T13:27:09,card,95.0,adult
986,6919,2025-06-28T11:45:09,card,81.0,adult
987,1944,2025-05-27T10:45:09,cash,86.0,adult
988,4980,2025-07-03T01:33:09,card,92.0,adult
